property_ID,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
4856,23,53,83,358,0,17295,98,3
4857,0,29,59,334,29,1222,92,1
4858,0,0,0,0,2,338,80,2
4859,28,56,86,87,2,1,100,3
4860,4,34,64,154,3,11,100,1
4861,0,21,51,326,8,108,90,2
4862,1,11,41,127,11,30,95,1
4863,28,52,82,357,12,5,90,2
4864,10,23,36,38,3,186,100,2
4865,0,0,0,0,0,17295,98.66666667,3
4866,28,58,88,363,3,38,40,3
4867,30,60,90,365,0,17295,97.33333333,3
4868,0,9,18,277,9,132,95,2
4869,7,29,42,308,43,12,89,3
4870,0,4,34,309,1,128,100,2
4871,0,0,0,0,21,127,97,3
4872,19,49,79,80,33,26,90,1
4873,6,20,41,131,24,1,91,1
4874,0,0,25,40,0,17298,99,2
4875,0,0,0,271,0,17298,98.66666667,3
4876,0,7,14,24,3,8,100,1
4877,0,0,0,0,5,382,95,3
4878,0,0,0,0,0,17295,98.66666667,3
4879,0,0,0,224,2,12,100,3
4880,0,0,0,0,0,17295,98.66666667,3
4881,0,0,0,0,0,17295,98.66666667,3
4882,0,0,0,0,31,39,98,3
4883,0,0,20,295,7,287,75,3
4884,0,0,0,0,0,17295,98.66666667,3
4885,27,51,69,70,2,343,100,3
4886,0,0,0,0,2,549,80,3
4887,0,25,55,305,8,8,98,3
4888,5,30,37,51,60,4,95,2
4889,0,0,0,0,9,10,93,3
4890,25,55,85,86,5,5,100,2
4891,0,0,0,0,2,356,90,3
4892,4,4,4,4,9,5,98,3
4893,10,18,20,295,67,5,97,2
4894,22,45,52,327,9,16,93,3
4895,0,3,8,277,13,23,91,2
4896,0,0,0,0,9,515,84,1
4897,1,1,1,250,3,51,90,3
4898,7,34,64,339,39,19,90,3
4899,8,27,53,323,56,1,93,3
4900,0,0,0,0,13,21,97,1
4901,0,0,0,0,3,417,50,1
4902,30,60,90,90,3,12,60,1
4903,26,26,26,26,5,51,72,1
4904,30,60,90,365,1,179,100,1
4905,30,60,90,365,2,21,50,1
4906,11,41,65,65,14,5,97,2
4907,0,0,0,0,1,510,100,3
4908,0,0,7,7,11,9,92,2
4909,0,1,11,99,0,17298,96.66666667,2
4910,8,38,68,159,0,17294,80,2
4911,29,59,74,205,6,11,93,1
4912,0,0,28,29,0,17294,81.66666667,1
4913,15,38,68,158,2,492,100,3
4914,16,41,71,72,5,10,96,3
4915,0,0,0,0,0,17295,98.66666667,3
4916,0,0,0,0,0,17295,98.66666667,3
4917,29,59,89,364,0,17294,96.66666667,3
4918,0,0,0,0,1,557,98.66666667,3
4919,18,41,71,346,20,15,95,2
4920,30,60,90,365,0,17298,97.33333333,3
4921,30,60,90,365,0,17295,97.33333333,3
4922,22,43,73,98,83,22,95,2
4923,23,49,79,105,86,20,95,1
4924,19,40,70,98,83,19,95,1
4925,0,0,0,43,14,347,98,3
4926,0,0,0,0,0,17295,98.66666667,2
4927,25,54,80,170,10,13,82,2
4928,4,17,38,295,160,14,88,2
4929,0,0,0,0,1,493,80,2
4930,0,0,6,6,4,73,95,3
4931,0,0,0,0,1,399,98.66666667,2
4932,14,44,71,340,25,16,90,2
4933,0,28,58,59,1,128,100,1
4934,0,0,0,0,7,35,94,2
4935,0,4,34,125,11,555,98,1
4936,0,8,38,128,10,30,89,2
4937,7,18,18,80,93,2,96,1
4938,3,12,12,72,157,4,96,1
4939,1,1,17,253,18,22,91,1
4940,0,3,3,221,16,50,98,2
4941,1,12,27,284,78,1,99,2
4942,3,33,63,338,10,57,100,3
4943,30,60,90,365,4,12,95,1
4944,25,55,85,360,0,17294,89,1
4945,0,11,20,267,8,19,77,3
4946,0,0,0,0,2,428,90,3
4947,0,0,0,249,0,17294,98.66666667,2
4948,9,9,9,137,2,127,70,2
4949,16,36,50,325,38,3,85,3
4950,11,38,68,343,7,12,95,2
4951,29,59,89,364,4,17,100,3
4952,0,0,0,0,2,521,70,3
4953,12,18,48,309,50,3,96,2
4954,1,4,5,67,61,17,96,2
4955,11,11,11,11,0,17294,88.66666667,2
4956,14,35,65,156,15,5,100,2
4957,0,0,0,0,0,17295,98.66666667,3
4958,21,45,74,348,91,15,93,3
4959,20,46,76,76,0,17295,91.66666667,3
4960,0,16,33,34,1,18,100,2
4961,18,40,47,316,1,48,80,2
4962,18,40,48,317,2,33,100,2
4963,0,0,0,0,10,92,92,3
4964,0,0,0,0,0,17295,98.66666667,3
4965,0,0,0,0,0,17295,98.66666667,2
4966,19,49,79,79,16,12,98,2
4967,28,58,88,363,0,17298,96.33333333,3
4968,0,0,0,0,2,515,90,2
4969,6,36,66,66,2,6,100,2
4970,27,56,77,352,23,12,92,2
4971,10,34,53,328,11,1,87,2
4972,29,59,89,364,8,1322,91,3
4973,0,12,42,42,20,75,97,3
4974,0,0,4,279,1,156,95,1
4975,29,59,67,342,1,159,40,1
4976,0,6,36,311,4,93,65,1
4977,7,37,67,342,3,246,73,1
4978,9,16,46,321,10,23,88,3
4979,0,0,0,0,0,17294,98.66666667,3
4980,25,55,85,175,3,128,100,3
4981,4,4,30,31,0,17294,95,3
4982,0,0,0,0,1,2141,98.66666667,3
4983,11,31,50,51,34,16,95,1
4984,0,0,0,157,33,190,89,1
4985,0,27,57,332,28,124,90,1
4986,0,0,0,0,1,536,100,3
4987,0,0,0,0,1,498,100,3
4988,7,37,67,342,17,9,95,1
4989,10,22,46,295,235,11,95,1
4990,6,36,66,341,4,495,95,2
4991,5,5,5,5,7,82,94,3
4992,0,7,37,312,0,17295,89.66666667,3
4993,12,32,50,317,26,8,99,3
4994,15,43,73,348,37,12,97,2
4995,0,0,0,0,0,17298,98.66666667,2
4996,0,0,0,0,0,17294,98.66666667,3
4997,11,31,31,284,12,16,88,1
4998,4,7,14,36,5,8,100,2
4999,1,1,1,251,10,1273,90,3
5000,12,42,72,347,6,26,97,2
5001,10,40,70,345,74,16,94,2
5002,3,3,3,3,13,30,92,3
5003,1,1,1,1,5,58,92,3
5004,22,52,82,137,4,11,95,3
5005,0,11,33,308,11,50,93,2
5006,10,32,59,313,51,9,96,1
5007,0,0,0,0,0,17295,98.66666667,3
5008,0,0,0,0,0,17295,98.66666667,3
5009,14,32,32,82,2,30,80,3
5010,15,45,75,350,0,17295,88,2
5011,0,0,0,133,1,302,98.66666667,3
5012,18,26,53,312,19,3,92,1
5013,0,0,0,274,34,21,97,1
5014,0,0,6,6,11,22,98,3
5015,6,36,66,67,0,17294,98.33333333,3
5016,0,0,0,0,0,17294,98.66666667,3
5017,0,7,37,312,2,70,80,3
5018,0,6,36,311,2,79,100,2
5019,2,2,21,231,4,41,93,2
5020,0,0,0,250,0,17295,98.66666667,3
5021,0,0,0,0,0,17295,98.66666667,3
5022,0,6,36,311,6,185,83,3
5023,25,47,77,351,33,12,97,2
5024,20,50,80,355,8,125,78,3
5025,30,60,90,365,6,585,80,3
5026,0,0,0,0,4,177,100,3
5027,0,0,0,220,1,534,80,1
5028,4,31,54,297,31,8,97,3
5029,23,53,83,358,2,185,70,2
5030,19,49,79,354,0,17295,87,2
5031,0,7,37,312,7,66,91,2
5032,0,7,37,312,3,206,93,2
5033,30,60,90,365,17,19,93,2
5034,29,59,89,364,20,13,96,3
5035,5,21,43,291,44,9,97,1
5036,10,13,17,240,0,17298,97,3
5037,14,34,59,334,57,17,88,2
5038,30,60,90,365,0,17295,97.33333333,3
5039,16,33,53,54,1,7,100,1
5040,30,60,90,365,5,39,92,3
5041,25,45,75,350,24,2,93,3
5042,22,46,76,351,18,12,88,3
5043,30,60,90,365,4,18,75,3
5044,23,53,83,83,0,17295,98,1
5045,28,58,88,88,0,17295,96.33333333,2
5046,28,58,88,89,0,17294,96.33333333,2
5047,28,58,88,89,0,17294,96.33333333,3
5048,14,14,14,14,1,197,100,3
5049,0,0,0,0,4,22,100,3
5050,0,0,0,0,1,41,100,3
5051,14,14,14,14,0,17294,96.66666667,3
5052,0,0,0,0,1,13,100,3
5053,0,0,0,0,0,17294,98.66666667,3
5054,0,0,0,0,2,11,100,2
5055,23,23,23,23,1,10,100,3
5056,23,23,23,23,2,12,100,3
5057,0,0,0,0,0,17295,98.66666667,3
5058,0,0,0,0,0,17294,98.66666667,3
5059,6,6,6,44,0,17295,90.33333333,3
5060,30,60,90,365,1,7,100,3
5061,0,6,36,311,2,30,100,3
5062,0,0,0,0,0,17294,98.66666667,3
5063,0,18,48,323,1,38,100,3
5064,11,19,49,324,3,346,100,3
5065,0,0,0,274,0,17295,98.66666667,3
5066,0,0,0,0,0,17294,98.66666667,3
5067,0,0,0,0,0,17294,98.66666667,3
5068,18,45,75,350,61,2,97,1
5069,14,34,56,312,44,6,95,1
5070,17,47,77,352,7,233,90,2
5071,0,0,0,250,4,340,90,2
5072,0,0,0,0,28,252,84,1
5073,0,0,0,0,4,4,100,3
5074,19,19,19,31,1,2104,100,1
5075,29,51,78,353,9,8,100,1
5076,19,49,79,354,15,18,92,3
5077,0,0,0,0,0,17295,98.66666667,3
5078,0,0,0,0,2,297,98.66666667,3
5079,0,0,0,0,2,493,50,3
5080,13,38,63,338,1,16,100,2
5081,0,0,0,0,2,344,80,3
5082,0,0,0,0,0,17295,98.66666667,3
5083,0,0,0,0,0,17295,98.66666667,3
5084,5,16,16,17,34,7,97,3
5085,30,60,90,365,1,128,100,3
5086,0,0,0,0,0,17295,98.66666667,3
5087,12,42,72,124,2,130,100,3
5088,6,6,30,120,33,8,93,2
5089,4,17,20,20,11,22,100,1
5090,0,0,0,0,8,130,100,3
5091,0,0,0,0,0,17295,98.66666667,3
5092,26,56,86,86,2,143,100,2
5093,17,40,41,168,7,3,89,2
5094,4,11,29,29,1,8,80,2
5095,0,0,0,0,0,17295,98.66666667,3
5096,0,0,0,249,1,144,100,2
5097,30,60,90,180,22,57,92,3
5098,0,5,35,57,2,255,90,1
5099,14,40,70,126,5,37,100,1
5100,0,0,0,0,8,558,100,2
5101,5,19,41,297,200,19,97,3
5102,0,0,0,0,18,255,84,3
5103,0,0,0,0,0,17298,98.66666667,3
5104,24,54,84,359,21,2,96,1
5105,0,0,9,284,0,17298,99.33333333,2
5106,21,21,36,97,3,129,100,3
5107,0,0,21,188,2,21,100,2
5108,0,0,0,233,1,25,100,2
5109,0,0,0,0,3,503,100,3
5110,0,0,0,0,15,291,90,3
5111,2,2,8,283,21,76,96,2
5112,7,24,54,54,15,16,100,2
5113,8,29,45,316,9,2,91,1
5114,4,34,47,313,28,2,99,1
5115,0,12,12,12,35,16,98,2
5116,6,29,55,327,43,6,97,2
5117,0,0,0,0,6,387,84,3
5118,0,0,0,0,5,410,68,3
5119,0,0,0,0,0,17294,98.66666667,1
5120,0,0,0,0,10,17,92,3
5121,29,59,89,180,11,111,86,1
5122,19,49,76,351,24,113,97,2
5123,14,44,74,349,46,12,93,2
5124,6,17,34,288,56,4,93,1
5125,14,37,63,321,19,2,98,3
5126,2,15,38,313,128,1,90,1
5127,21,51,81,356,53,4,89,1
5128,24,52,82,357,3,188,100,1
5129,9,18,36,311,10,129,93,2
5130,24,54,84,359,25,9,94,3
5131,0,0,10,101,4,16,90,1
5132,6,17,25,291,23,13,90,1
5133,0,6,36,311,5,363,88,2
5134,0,0,0,0,0,17295,98.66666667,2
5135,0,0,0,0,4,238,60,3
5136,6,36,66,341,13,127,82,2
5137,30,60,90,365,0,17294,97.33333333,3
5138,30,60,90,365,0,17295,97.33333333,3
5139,0,6,36,37,6,11,77,1
5140,30,53,62,62,0,17295,83.66666667,1
5141,0,0,0,0,0,17295,98.66666667,1
5142,27,57,81,81,0,17295,98.66666667,1
5143,12,42,56,143,7,43,83,2
5144,0,5,19,115,2,127,80,2
5145,21,48,75,171,2,127,70,2
5146,24,54,84,178,2,9,90,2
5147,25,55,71,165,2,23,90,2
5148,24,50,52,199,5,48,84,2
5149,24,54,68,192,3,8,93,2
5150,21,43,64,198,2,1,100,2
5151,20,28,47,185,0,17294,95,2
5152,19,49,71,71,8,11,85,1
5153,0,0,0,0,2,47,80,1
5154,26,40,70,326,1,422,100,1
5155,2,29,59,59,1,199,20,1
5156,13,19,49,50,1,19,100,1
5157,2,11,41,42,0,17294,88.33333333,1
5158,23,53,83,84,0,17294,98,1
5159,23,35,58,59,3,10,67,1
5160,0,20,50,325,0,17295,89.33333333,1
5161,0,0,0,0,0,17294,98.66666667,1
5162,25,55,82,357,93,12,87,2
5163,6,32,60,335,14,81,83,3
5164,0,0,0,0,0,17295,98.66666667,3
5165,1,4,34,309,7,8,80,3
5166,27,57,87,362,20,7,99,3
5167,18,44,74,75,19,266,81,2
5168,4,8,8,8,24,29,89,1
5169,14,44,74,75,2,137,91,2
5170,24,54,84,355,11,6,98,1
5171,0,0,0,0,1,464,100,2
5172,2,32,62,337,6,11,100,1
5173,13,34,39,314,53,14,85,1
5174,15,38,44,319,47,16,81,1
5175,18,48,78,78,0,17298,64,1
5176,0,0,0,0,2,116,100,2
5177,0,7,31,251,2,300,80,1
5178,30,60,90,91,7,36,91,1
5179,0,0,0,0,0,17295,98.66666667,3
5180,0,30,60,335,9,145,94,1
5181,5,35,65,340,12,63,97,1
5182,0,0,0,0,3,3,87,1
5183,12,30,60,335,3,87,100,2
5184,0,6,36,311,14,10,89,2
5185,30,50,59,334,8,129,98,1
5186,0,0,0,0,2,93,100,3
5187,0,0,0,0,0,17295,98.66666667,3
5188,0,1,1,1,2,52,100,3
5189,0,0,0,0,2,492,80,3
5190,17,47,77,102,3,18,100,3
5191,0,0,0,0,7,126,91,2
5192,0,0,0,0,0,17298,98.66666667,3
5193,8,38,68,302,0,17295,80,3
5194,15,36,54,317,9,16,98,1
5195,16,26,45,310,63,5,94,1
5196,0,13,28,164,10,1334,94,1
5197,0,0,0,0,7,263,77,1
5198,0,6,19,287,0,17294,88.66666667,3
5199,6,20,35,243,0,17294,91,2
5200,6,16,46,321,18,40,93,3
5201,0,0,0,0,9,263,87,3
5202,30,60,90,365,0,17295,97.33333333,3
5203,30,60,90,365,3,190,100,3
5204,7,37,67,342,0,17295,79.33333333,2
5205,4,4,4,224,0,17295,94.33333333,2
5206,30,60,90,365,8,1,100,2
5207,17,47,77,352,5,18,92,1
5208,25,52,65,196,8,16,95,3
5209,0,0,0,0,0,17295,98.66666667,2
5210,11,29,58,333,56,16,82,1
5211,9,16,16,112,84,14,87,1
5212,2,4,10,252,98,17,84,1
5213,8,17,26,68,14,177,82,2
5214,8,17,26,76,1,375,60,2
5215,30,60,90,365,9,24,93,3
5216,0,0,0,0,23,120,92,2
5217,0,0,0,0,7,23,94,3
5218,0,0,0,0,5,624,90,3
5219,0,0,0,0,0,17294,98.66666667,3
5220,3,29,59,334,2,365,90,2
5221,0,20,50,325,5,511,95,1
5222,6,28,55,330,143,10,91,1
5223,30,60,90,365,0,17295,97.33333333,1
5224,30,60,90,365,0,17294,97.33333333,1
5225,30,60,90,365,0,17294,97.33333333,1
5226,15,45,75,166,0,17294,88,2
5227,7,21,31,108,10,6,96,3
5228,0,0,0,0,1,279,100,2
5229,0,0,20,21,0,17294,85.33333333,1
5230,30,60,90,365,7,8,100,1
5231,0,19,49,139,0,17295,93,3
5232,20,42,57,143,55,12,96,1
5233,0,0,0,250,12,264,88,3
5234,0,0,0,250,13,272,88,3
5235,23,47,47,48,0,17294,97.66666667,3
5236,0,29,57,147,6,11,97,3
5237,0,10,40,315,18,284,90,2
5238,8,14,26,257,79,16,96,1
5239,29,59,89,364,1,10,100,3
5240,0,0,0,128,10,717,96,3
5241,12,38,54,320,94,88,91,1
5242,0,0,0,0,0,17295,98.66666667,3
5243,10,14,44,319,52,17,95,1
5244,13,13,13,270,44,15,94,1
5245,6,16,36,64,127,14,97,1
5246,0,27,57,332,2,68,90,1
5247,0,27,57,332,3,348,93,1
5248,0,0,0,0,0,17294,98.66666667,3
5249,0,0,0,126,4,124,100,3
5250,21,48,78,79,8,3,97,3
5251,30,60,90,365,0,17295,97.33333333,3
5252,8,29,46,193,0,17295,93,2
5253,24,54,84,231,1,23,93.33333333,3
5254,0,0,0,0,4,176,90,3
5255,30,60,90,365,15,127,79,3
5256,0,0,0,0,0,17294,98.66666667,3
5257,0,0,0,0,1,991,80,3
5258,0,0,0,226,8,38,100,1
5259,0,0,9,284,8,163,100,1
5260,0,0,0,271,3,221,100,1
5261,0,0,0,0,1,226,80,3
5262,0,0,0,0,1,239,80,3
5263,18,48,78,353,11,17,76,3
5264,19,49,79,80,5,75,92,3
5265,0,0,0,0,0,17294,98.66666667,3
5266,28,49,79,79,3,16,100,3
5267,0,0,0,0,0,17295,98.66666667,3
5268,19,33,57,148,8,7,93,1
5269,0,0,0,0,6,127,93,3
5270,11,32,42,42,133,16,95,2
5271,20,50,61,336,18,12,100,2
5272,22,52,71,339,34,15,89,2
5273,30,60,90,365,1,487,20,3
5274,10,40,70,160,10,14,100,3
5275,0,12,37,312,7,126,100,1
5276,30,60,90,365,12,90,87,2
5277,25,48,78,353,2,23,100,3
5278,0,0,0,0,2,465,80,3
5279,0,0,0,257,4,16,100,3
5280,0,0,9,98,7,55,91,3
5281,0,0,28,118,0,17298,81.66666667,3
5282,27,57,87,362,1,188,100,2
5283,0,0,0,0,16,540,98,3
5284,0,0,0,0,0,17295,98.66666667,3
5285,8,8,8,41,1,7,100,3
5286,0,0,0,0,1,509,98.66666667,2
5287,22,50,69,340,24,18,89,2
5288,20,50,80,80,2,12,100,2
5289,17,47,77,352,0,17295,97,3
5290,23,53,83,358,2,21,100,2
5291,29,59,89,364,0,17295,96.66666667,3
5292,0,0,0,0,12,378,85,3
5293,0,0,0,0,0,17294,98.66666667,3
5294,0,8,38,299,35,75,94,2
5295,0,7,37,298,0,17294,89.66666667,3
5296,8,38,64,321,52,30,94,2
5297,0,0,21,294,56,42,97,2
5298,8,38,64,65,2,145,100,1
5299,0,0,0,0,1,323,100,3
5300,0,7,37,312,7,11,96,3
5301,30,60,90,365,3,1323,94,2
5302,6,17,32,32,27,7,95,3
5303,3,31,53,328,30,16,86,2
5304,0,0,0,59,59,5,96,2
5305,0,0,0,0,0,17295,98.66666667,3
5306,0,0,0,0,1,463,80,2
5307,0,0,0,0,4,29,93,3
5308,0,0,0,0,11,156,80,3
5309,12,42,72,347,1,167,100,3
5310,0,0,0,0,1,955,100,1
5311,0,0,0,0,2,430,90,2
5312,0,0,0,0,1,547,60,3
5313,0,0,0,0,3,455,87,2
5314,0,0,0,0,2,96,60,1
5315,0,0,0,0,2,180,80,1
5316,0,0,0,0,1,546,98.66666667,3
5317,0,0,0,0,1,500,80,3
5318,0,0,0,0,0,17298,98.66666667,3
5319,0,0,0,0,0,17298,98.66666667,3
5320,0,0,0,0,1,614,60,3
5321,18,24,54,329,3,317,87,3
5322,0,0,0,0,0,17298,98.66666667,3
5323,0,0,0,0,6,131,92,1
5324,0,0,0,0,14,22,82,3
5325,27,57,87,87,6,16,73,3
5326,26,56,86,361,6,7,76,3
5327,0,0,0,0,0,17295,98.66666667,3
5328,0,0,0,0,1,480,98.66666667,3
5329,8,16,30,31,205,16,96,3
5330,0,0,0,0,0,17295,98.66666667,3
5331,0,7,13,110,0,17295,96.33333333,2
5332,0,0,0,0,0,17295,98.66666667,3
5333,12,28,45,320,55,3,97,1
5334,3,33,63,338,24,113,88,1
5335,0,0,0,0,1,673,100,3
5336,26,56,86,87,3,12,100,1
5337,4,20,50,50,5,18,95,1
5338,0,5,35,310,2,8,90,2
5339,0,0,0,0,0,17295,98.66666667,3
5340,0,0,0,0,1,615,60,3
5341,0,0,0,0,4,351,100,3
5342,17,47,65,340,19,4,84,1
5343,0,8,38,248,1,67,100,1
5344,0,0,0,142,3,133,90,2
5345,8,38,61,151,6,130,90,2
5346,5,16,16,16,23,6,96,3
5347,10,15,45,45,2,22,90,3
5348,0,0,0,0,0,17295,98.66666667,3
5349,11,23,53,53,2,7,100,2
5350,0,0,0,0,2,288,90,3
5351,0,3,9,9,8,11,83,3
5352,0,0,0,0,1,657,100,2
5353,0,0,0,0,0,17295,98.66666667,3
5354,0,0,0,0,2,69,100,3
5355,29,59,89,89,4,15,95,3
5356,0,10,10,145,3,548,90,2
5357,7,37,67,342,1,286,80,3
5358,17,23,37,65,3,12,90,2
5359,10,37,67,342,7,57,57,1
5360,26,56,86,361,0,17295,91,3
5361,2,32,62,153,0,17294,73.33333333,3
5362,30,60,90,365,1,557,40,1
5363,12,42,72,162,2,11,100,3
5364,3,8,8,254,19,21,99,2
5365,26,45,75,350,27,90,91,1
5366,26,44,44,318,55,23,78,1
5367,6,14,21,85,6,15,90,2
5368,0,0,0,73,22,86,88,2
5369,29,37,37,256,9,9,74,2
5370,14,44,68,151,31,26,97,2
5371,21,30,60,335,9,6,96,3
5372,0,0,0,176,6,378,85,2
5373,6,15,31,31,8,8,97,1
5374,9,19,30,100,104,2,98,2
5375,20,50,80,81,3,7,100,2
5376,0,0,0,0,4,20,90,3
5377,23,53,83,270,1,266,100,2
5378,30,60,90,365,31,232,81,3
5379,3,33,63,338,19,67,89,2
5380,3,33,63,338,3,37,80,2
5381,0,0,0,0,2,254,100,3
5382,21,45,71,345,1,54,80,3
5383,2,8,38,129,2,25,90,2
5384,0,0,0,0,7,26,90,3
5385,0,0,0,0,0,17295,98.66666667,3
5386,26,56,86,349,1,93,100,3
5387,0,0,0,192,6,83,93,2
5388,0,5,35,310,2,7,90,3
5389,2,2,12,139,10,162,89,3
5390,0,0,15,15,34,18,85,3
5391,3,8,17,82,17,8,96,3
5392,6,20,35,88,6,1,93,2
5393,22,51,75,346,3,663,87,3
5394,22,51,75,346,132,11,91,1
5395,25,52,82,357,3,177,100,3
5396,23,49,79,354,6,12,97,2
5397,0,0,0,38,1,343,80,1
5398,0,0,0,0,2,470,20,3
5399,1,6,23,274,6,13,97,3
5400,27,57,87,87,0,17295,86.66666667,3
5401,0,0,0,0,0,17294,98.66666667,2
5402,0,7,37,312,1,324,80,2
5403,0,0,0,65,13,9,77,1
5404,4,4,4,132,5,10,100,3
5405,0,0,0,0,1,315,98.66666667,3
5406,30,60,90,365,4,7,100,3
5407,0,0,0,0,0,17295,98.66666667,3
5408,7,7,7,227,5,2,100,3
5409,28,58,88,113,1,128,100,3
5410,30,60,90,365,15,50,100,3
5411,0,3,20,295,9,19,96,3
5412,7,21,22,22,0,17295,96,3
5413,0,0,7,282,6,140,97,2
5414,0,0,0,0,0,17295,98.66666667,2
5415,0,0,0,184,0,17294,98.66666667,3
5416,0,0,0,0,9,344,87,2
5417,14,44,74,74,48,4,93,2
5418,2,5,14,288,102,7,97,3
5419,27,57,87,87,0,17295,86.66666667,1
5420,2,29,59,330,101,2,95,1
5421,0,17,47,322,8,8,100,3
5422,16,42,72,347,1,8,100,3
5423,0,0,0,251,0,17295,98.66666667,3
5424,6,24,25,26,0,17294,85.66666667,3
5425,0,0,0,0,0,17295,98.66666667,3
5426,0,0,0,97,21,18,88,2
5427,26,56,86,361,28,12,93,1
5428,25,55,85,360,12,10,98,1
5429,29,59,89,364,9,14,91,1
5430,12,30,56,328,56,11,91,1
5431,0,0,1,72,31,30,92,1
5432,0,0,0,188,19,7,93,1
5433,0,11,11,140,6,12,90,2
5434,6,30,40,49,50,2,96,2
5435,20,50,80,170,126,8,90,2
5436,12,32,49,300,51,1,96,2
5437,26,51,77,86,3,1,100,2
5438,0,0,0,250,4,258,100,3
5439,28,55,81,356,3,17,80,3
5440,0,0,18,282,19,207,85,2
5441,0,9,15,21,4,26,95,3
5442,0,0,2,2,2,103,100,3
5443,0,0,0,0,0,17294,98.66666667,2
5444,9,18,29,302,57,8,99,3
5445,0,6,32,88,7,38,97,1
5446,0,0,0,0,0,17295,98.66666667,1
5447,1,7,37,312,1,295,89.66666667,2
5448,0,7,37,145,0,17294,89.66666667,1
5449,14,24,24,120,22,5,94,2
5450,7,37,67,342,6,230,70,1
5451,7,36,62,337,8,112,74,1
5452,7,37,67,342,4,148,85,1
5453,7,37,67,342,2,146,100,1
5454,11,25,32,297,5,16,88,2
5455,0,0,0,0,0,17295,98.66666667,3
5456,0,0,2,274,15,434,92,2
5457,9,39,69,69,0,17298,87,2
5458,21,47,62,319,86,2,97,3
5459,0,0,0,0,3,41,93,3
5460,12,24,36,144,30,5,99,2
5461,10,22,35,110,0,17295,93.66666667,2
5462,0,0,0,0,0,17294,98.66666667,1
5463,6,36,66,341,0,17294,98.33333333,3
5464,23,47,47,296,2,372,100,3
5465,0,0,6,281,0,17295,89.66666667,3
5466,0,0,0,249,0,17294,98.66666667,2
5467,0,0,9,284,11,17,91,2
5468,28,58,88,363,0,17294,96.33333333,2
5469,0,28,58,333,0,17294,86.66666667,3
5470,0,0,6,281,4,266,90,3
5471,0,0,0,250,11,707,84,2
5472,0,0,0,249,18,68,89,2
5473,26,32,62,337,2,93,100,3
5474,30,60,90,365,4,514,85,3
5475,0,7,37,312,37,15,88,3
5476,7,33,63,338,8,30,85,3
5477,0,0,5,280,1,157,100,3
5478,0,5,35,310,20,96,92,2
5479,0,7,37,166,8,374,95,3
5480,0,7,37,312,6,22,80,2
5481,3,3,3,253,24,41,88,2
5482,0,0,6,281,1,267,100,3
5483,0,0,0,136,4,312,100,3
5484,0,0,0,0,0,17295,98.66666667,3
5485,28,58,88,117,2,418,100,3
5486,4,34,64,324,0,17298,93.33333333,3
5487,10,23,53,328,25,15,94,3
5488,3,9,39,314,14,129,92,1
5489,23,53,83,358,1,1404,98,1
5490,0,0,0,0,6,390,97,2
5491,29,59,89,364,5,9,88,3
5492,28,58,88,363,10,146,92,3
5493,30,60,90,365,3,345,80,1
5494,24,50,71,341,8,36,88,1
5495,29,59,89,89,0,17295,96.66666667,1
5496,16,46,76,351,52,17,84,1
5497,24,47,77,352,31,9,85,1
5498,8,24,24,273,34,23,81,1
5499,24,50,78,353,15,21,79,1
5500,25,50,72,343,16,15,80,1
5501,17,41,41,41,0,17294,93.66666667,3
5502,15,15,15,282,0,17298,94,2
5503,0,23,46,137,7,560,94,1
5504,11,34,64,339,64,2,97,1
5505,30,60,90,365,9,101,100,1
5506,10,17,21,98,92,1,95,1
5507,25,55,81,356,15,26,98,3
5508,0,0,0,92,0,17294,98.66666667,3
5509,0,0,0,0,14,204,96,2
5510,18,46,74,349,170,0,87,1
5511,9,16,46,321,146,3,88,1
5512,13,17,47,322,138,29,92,1
5513,27,57,87,362,105,5,88,1
5514,25,55,85,360,5,8,80,3
5515,0,0,0,0,1,668,80,2
5516,0,0,0,249,5,14,80,2
5517,20,45,45,45,3,331,87,2
5518,0,0,0,0,0,17295,98.66666667,3
5519,0,0,0,0,16,254,97,2
5520,0,0,16,16,3,129,93,3
5521,0,0,0,0,1,426,100,3
5522,3,3,11,11,3,177,100,2
5523,6,25,51,326,24,8,95,1
5524,6,23,40,315,46,1,98,1
5525,14,22,39,314,36,9,95,1
5526,15,45,75,350,3,16,73,1
5527,30,60,90,365,7,1144,66,0
5528,0,0,7,169,15,221,91,3
5529,0,0,6,281,2,34,90,2
5530,7,37,67,342,6,125,80,1
5531,0,0,0,0,3,110,93,1
5532,20,46,76,199,2,7,100,2
5533,17,29,56,302,31,0,91,3
5534,3,20,36,52,12,255,97,2
5535,14,37,62,334,106,1,95,2
5536,0,0,0,0,4,176,100,3
5537,7,22,46,312,43,25,93,2
5538,13,13,13,260,19,3,91,2
5539,21,43,60,334,162,17,90,2
5540,0,0,0,0,3,420,100,3
5541,27,57,87,177,0,17295,86.66666667,1
5542,0,18,48,139,17,97,98,2
5543,0,0,0,0,0,17294,98.66666667,3
5544,15,35,53,65,19,14,98,3
5545,0,0,0,0,0,17295,98.66666667,2
5546,14,31,61,336,44,1,96,2
5547,27,57,87,362,1,422,100,3
5548,6,36,66,67,0,17294,98.33333333,3
5549,0,0,0,0,0,17298,98.66666667,3
