property_id,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,extra,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification
5044,10.0,10.0,10.0,10.0,10.0,8.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5045,9.0,10.0,10.0,10.0,9.0,9.0,0.6,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5046,10.0,9.0,9.0,10.0,9.0,9.0,1.44,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5047,9.0,8.0,9.0,9.0,10.0,9.0,1.1,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5048,8.0,9.0,8.0,8.0,9.0,7.0,0.24,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5049,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5050,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5051,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
5052,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
5053,10.0,10.0,10.0,10.0,10.0,10.0,0.15,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5054,10.0,10.0,10.0,10.0,10.0,10.0,1.28,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5055,10.0,10.0,10.0,10.0,10.0,10.0,0.71,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5056,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5057,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5058,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5059,10.0,10.0,9.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5060,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5061,10.0,10.0,10.0,10.0,9.0,10.0,2.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5062,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5063,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5064,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5065,10.0,10.0,10.0,10.0,8.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5066,10.0,10.0,10.0,10.0,10.0,10.0,1.3,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5067,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5068,10.0,10.0,10.0,10.0,10.0,10.0,0.77,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5069,10.0,10.0,10.0,10.0,9.0,9.0,0.22,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5070,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5071,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5072,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5073,10.0,10.0,10.0,10.0,9.0,10.0,6.14,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5074,10.0,10.0,10.0,10.0,9.0,10.0,2.76,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5075,10.0,10.0,10.0,10.0,10.0,9.0,0.43,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5076,9.0,10.0,10.0,10.0,10.0,9.0,0.3,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5077,9.0,8.0,9.0,9.0,8.0,9.0,1.81,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5078,10.0,10.0,10.0,10.0,10.0,10.0,4.0,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5079,10.0,10.0,10.0,10.0,9.0,9.0,0.01,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5080,10.0,10.0,10.0,10.0,10.0,10.0,0.15,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5081,10.0,10.0,10.0,10.0,9.0,9.0,1.23,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5082,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5083,10.0,10.0,10.0,10.0,9.0,9.0,0.14,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5084,5.0,4.0,8.0,6.0,5.0,6.0,0.12,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5085,10.0,10.0,10.0,10.0,10.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5086,10.0,10.0,10.0,10.0,8.0,10.0,0.12,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5087,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5088,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5089,10.0,10.0,10.0,10.0,9.0,10.0,0.67,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",True,True,True,True,True,False,False
5090,10.0,10.0,10.0,10.0,10.0,10.0,0.23,Host Has Profile Pic,False,True,False,False,False,False,False
5091,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5092,10.0,10.0,10.0,10.0,10.0,10.0,0.32,Host Has Profile Pic,False,True,False,False,False,False,False
5093,10.0,10.0,10.0,10.0,10.0,10.0,2.04,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5094,10.0,10.0,10.0,10.0,9.0,10.0,1.11,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5095,10.0,10.0,10.0,10.0,9.0,10.0,1.0,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5096,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
5097,10.0,10.0,10.0,10.0,6.0,8.0,0.37,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5098,9.0,9.0,9.0,9.0,9.0,8.0,1.35,Host Has Profile Pic,False,True,False,False,False,False,False
5099,8.0,6.0,10.0,10.0,8.0,10.0,1.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5100,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5101,10.0,8.0,8.0,8.0,8.0,8.0,0.21,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5102,10.0,9.0,9.0,9.0,9.0,9.0,0.57,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5103,10.0,10.0,9.0,9.0,8.0,9.0,0.21,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5104,10.0,8.0,10.0,10.0,9.0,10.0,0.79,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5105,10.0,9.0,10.0,10.0,10.0,10.0,0.3,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5106,10.0,10.0,10.0,10.0,9.0,10.0,4.63,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified",True,True,True,False,False,False,False
5107,9.0,7.0,9.0,10.0,9.0,9.0,1.79,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5108,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5109,10.0,10.0,10.0,10.0,10.0,10.0,1.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5110,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5111,10.0,10.0,10.0,10.0,9.0,10.0,0.67,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5112,10.0,10.0,10.0,10.0,10.0,10.0,0.45,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5113,10.0,10.0,10.0,10.0,10.0,10.0,0.15,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5114,10.0,10.0,10.0,10.0,10.0,10.0,0.14,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
5115,9.0,9.0,10.0,10.0,9.0,9.0,1.09,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5116,10.0,9.0,10.0,10.0,10.0,9.0,0.72,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5117,10.0,10.0,10.0,10.0,10.0,10.0,5.36,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5118,10.0,10.0,10.0,10.0,9.0,10.0,9.0,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5119,10.0,10.0,10.0,10.0,9.0,10.0,1.41,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5120,10.0,10.0,10.0,10.0,10.0,10.0,1.85,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5121,10.0,10.0,10.0,10.0,9.0,10.0,2.59,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5122,9.0,8.0,9.0,9.0,10.0,8.0,0.4,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5123,8.0,4.0,7.0,9.0,9.0,7.0,0.33,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5124,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5125,9.0,8.0,10.0,10.0,9.0,9.0,0.65,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5126,9.0,9.0,9.0,10.0,9.0,9.0,1.17,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5127,10.0,10.0,10.0,10.0,9.0,10.0,1.48,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5128,10.0,9.0,10.0,10.0,9.0,9.0,3.05,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5129,10.0,10.0,9.0,10.0,10.0,9.0,3.87,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
5130,10.0,10.0,10.0,10.0,10.0,9.0,5.64,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5131,9.0,10.0,9.0,9.0,10.0,9.0,12.27,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5132,9.0,9.0,9.0,9.0,10.0,9.0,6.49,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5133,10.0,9.0,8.0,8.0,10.0,10.0,0.42,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5134,10.0,10.0,10.0,10.0,10.0,9.0,0.35,Host Has Profile Pic,False,True,False,False,False,False,False
5135,10.0,10.0,10.0,10.0,8.0,10.0,0.8,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5136,8.0,10.0,10.0,10.0,10.0,9.0,4.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5137,10.0,9.0,10.0,9.0,8.0,9.0,1.83,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5138,9.0,8.0,10.0,10.0,9.0,9.0,0.13,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5139,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5140,7.0,8.0,10.0,10.0,7.0,6.0,0.24,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5141,9.0,8.0,9.0,10.0,9.0,9.0,0.79,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5142,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5143,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5144,9.0,9.0,8.0,8.0,9.0,8.0,0.12,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5145,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5146,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5147,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5148,8.0,9.0,9.0,9.0,9.0,8.0,1.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5149,9.0,9.0,9.0,9.0,9.0,9.0,0.4,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5150,10.0,10.0,10.0,6.0,9.0,8.0,0.38,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5151,10.0,10.0,10.0,9.0,8.0,10.0,0.47,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5152,9.0,9.0,9.0,9.0,9.0,9.0,0.47,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5153,9.0,9.0,8.0,8.0,10.0,8.0,1.49,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5154,9.0,10.0,10.0,10.0,9.0,8.0,1.8,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5155,9.0,10.0,10.0,10.0,10.0,10.0,2.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5156,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5157,9.0,8.0,9.0,9.0,9.0,8.0,0.27,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5158,8.0,10.0,10.0,10.0,10.0,8.0,0.1,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5159,8.0,8.0,10.0,10.0,10.0,8.0,0.07,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5160,8.0,8.0,2.0,2.0,8.0,6.0,0.15,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5161,10.0,10.0,10.0,10.0,10.0,10.0,0.04,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5162,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5163,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5164,7.0,8.0,8.0,7.0,9.0,7.0,0.69,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5165,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5166,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5167,9.0,9.0,9.0,9.0,9.0,9.0,1.82,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5168,9.0,8.0,9.0,8.0,10.0,8.0,0.96,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5169,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5170,9.0,8.0,10.0,10.0,8.0,9.0,1.54,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5171,10.0,10.0,10.0,10.0,10.0,10.0,1.03,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact",True,True,True,True,False,False,False
5172,9.0,8.0,9.0,8.0,8.0,9.0,1.12,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5173,9.0,7.0,9.0,9.0,8.0,9.0,1.55,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5174,10.0,10.0,10.0,10.0,9.0,9.0,0.43,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5175,10.0,10.0,10.0,10.0,9.0,10.0,1.89,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5176,10.0,10.0,10.0,10.0,8.0,10.0,0.06,Host Has Profile Pic,False,True,False,False,False,False,False
5177,10.0,10.0,10.0,10.0,10.0,10.0,0.41,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5178,9.0,7.0,9.0,9.0,9.0,9.0,3.21,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5179,8.0,8.0,8.0,9.0,9.0,9.0,2.79,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5180,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5181,10.0,10.0,10.0,10.0,10.0,10.0,0.25,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5182,9.0,8.0,7.0,9.0,10.0,8.0,0.13,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5183,9.0,9.0,9.0,9.0,9.0,9.0,1.18,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5184,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5185,9.0,10.0,9.0,10.0,10.0,10.0,0.48,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5186,10.0,10.0,10.0,10.0,10.0,10.0,0.26,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5187,9.0,9.0,9.0,9.0,9.0,9.0,0.18,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5188,10.0,10.0,10.0,10.0,9.0,9.0,0.7,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5189,9.0,8.0,9.0,9.0,9.0,9.0,0.85,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5190,10.0,9.0,10.0,10.0,9.0,9.0,0.32,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5191,10.0,10.0,10.0,10.0,10.0,10.0,0.62,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5192,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",False,True,True,True,True,False,False
5193,10.0,10.0,10.0,10.0,10.0,10.0,0.37,Host Has Profile Pic,False,True,False,False,False,False,False
5194,9.0,8.0,8.0,9.0,8.0,10.0,0.12,Host Has Profile Pic,False,True,False,False,False,False,False
5195,10.0,10.0,10.0,10.0,10.0,10.0,3.0,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5196,10.0,9.0,10.0,10.0,9.0,10.0,0.53,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5197,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5198,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5199,9.0,9.0,9.0,9.0,10.0,9.0,2.6,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5200,10.0,10.0,10.0,10.0,10.0,10.0,4.17,"Host Has Profile Pic, Is Location Exact, Instant Bookable",False,True,False,True,True,False,False
5201,9.0,9.0,10.0,9.0,9.0,9.0,0.2,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5202,9.0,8.0,10.0,10.0,9.0,9.0,0.55,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5203,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5204,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5205,9.0,9.0,10.0,10.0,9.0,9.0,1.53,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5206,10.0,9.0,10.0,10.0,9.0,9.0,0.54,Host Has Profile Pic,False,True,False,False,False,False,False
5207,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
5208,10.0,10.0,10.0,10.0,10.0,10.0,0.18,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5209,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5210,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5211,10.0,9.0,10.0,10.0,9.0,10.0,0.16,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5212,10.0,10.0,10.0,10.0,10.0,10.0,0.3,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5213,10.0,10.0,10.0,10.0,9.0,10.0,0.84,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5214,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5215,9.0,9.0,9.0,9.0,9.0,8.0,3.39,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5216,9.0,9.0,9.0,9.0,10.0,9.0,5.45,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5217,9.0,9.0,9.0,9.0,10.0,9.0,7.88,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5218,9.0,9.0,9.0,9.0,9.0,9.0,0.95,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5219,8.0,10.0,8.0,10.0,10.0,10.0,0.08,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5220,10.0,10.0,9.0,10.0,9.0,10.0,0.69,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5221,10.0,9.0,10.0,10.0,10.0,10.0,1.4,"Host Is Superhost, Host Has Profile Pic, Is Location Exact",True,True,False,True,False,False,False
5222,10.0,10.0,10.0,10.0,9.0,9.0,0.42,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5223,10.0,9.0,10.0,10.0,9.0,9.0,0.18,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5224,10.0,10.0,10.0,10.0,9.0,9.0,0.91,Host Has Profile Pic,False,True,False,False,False,False,False
5225,10.0,8.0,10.0,10.0,9.0,10.0,0.14,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5226,10.0,10.0,10.0,10.0,10.0,10.0,0.17,"Host Has Profile Pic, Host Identity Verified",False,True,True,False,False,False,False
5227,10.0,9.0,10.0,10.0,9.0,9.0,6.13,"Host Has Profile Pic, Host Identity Verified, Instant Bookable",False,True,True,False,True,False,False
5228,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5229,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5230,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5231,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5232,10.0,10.0,10.0,10.0,9.0,10.0,4.35,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
5233,10.0,8.0,8.0,10.0,8.0,10.0,0.11,"Host Has Profile Pic, Host Identity Verified, Is Location Exact",False,True,True,True,False,False,False
5234,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5235,10.0,10.0,10.0,10.0,10.0,9.0,0.43,Host Has Profile Pic,False,True,False,False,False,False,False
5236,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5237,10.0,10.0,10.0,10.0,10.0,9.0,3.63,"Host Is Superhost, Host Has Profile Pic, Host Identity Verified, Is Location Exact, Instant Bookable",True,True,True,True,True,False,False
5238,9.0,9.0,9.0,9.0,10.0,9.0,0.62,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5239,8.0,9.0,10.0,10.0,10.0,9.0,0.53,"Host Has Profile Pic, Is Location Exact",False,True,False,True,False,False,False
5240,10.0,10.0,10.0,10.0,9.0,9.0,0.91,"Host Has Profile Pic, Instant Bookable",False,True,False,False,True,False,False
