property_id,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance
1864,0,1,2,1.0,0.0,1,0.8
1865,20,1,2,1.0,1.0,0,5.21
1866,14,1,2,1.0,1.0,0,1.97
1867,0,0,4,1.0,2.0,0,2.74
1868,0,1,2,1.0,1.0,0,2.83
1869,0,1,2,1.0,1.0,0,2.28
1870,0,1,2,1.0,1.0,0,2.25
1871,14,0,4,1.0,1.0,0,1.68
1872,0,0,4,1.0,1.0,0,1.67
1873,0,0,4,1.0,1.0,0,1.62
1874,0,1,2,1.0,1.0,0,2.41
1875,0,0,2,1.0,1.0,0,1.51
1876,0,0,2,1.0,0.0,1,1.53
1877,0,0,3,1.0,0.0,1,1.56
1878,0,0,2,1.0,1.0,1,1.58
1879,0,1,2,1.0,1.0,1,1.52
1880,0,0,2,1.0,1.0,1,1.6
1881,0,0,3,1.0,0.0,0,2.83
1882,0,0,4,1.0,1.0,0,2.14
1883,14,1,2,2.0,1.0,0,2.99
1884,0,0,1,1.0,1.0,0,1.41
1885,0,0,4,1.0,1.0,0,1.26
1886,0,0,4,1.0,2.0,0,2.97
1887,14,0,2,1.0,0.0,1,1.36
1888,0,0,2,1.0,1.0,1,1.43
1889,0,0,2,1.0,0.0,1,1.42
1890,0,0,3,1.0,1.0,0,1.06
1891,0,0,4,1.0,2.0,1,1.06
1892,0,1,2,1.0,1.0,0,1.66
1893,1,1,2,1.0,1.0,0,1.74
1894,0,0,2,1.0,0.0,0,2.71
1895,0,0,4,1.0,1.0,0,2.19
1896,0,0,1,1.0,0.0,0,3.17
1897,0,0,2,1.0,1.0,1,1.31
1898,14,0,6,1.0,4.0,1,5.86
1899,0,0,4,1.0,1.0,0,4.28
1900,0,0,2,1.0,1.0,0,2.28
1901,0,2,2,1.0,1.0,0,4.17
1902,0,1,2,1.0,1.0,0,1.35
1903,0,0,4,1.0,0.0,0,0.92
1904,12,1,1,1.0,1.0,0,3.15
1905,1,0,2,1.0,1.0,0,1.79
1906,1,0,3,1.5,1.0,0,1.68
1907,1,0,3,1.5,1.0,0,1.8
1908,0,0,1,1.0,0.0,0,1.08
1909,0,0,2,1.0,1.0,0,1.91
1910,0,0,2,1.0,0.0,0,1.79
1911,0,0,2,1.0,1.0,0,1.82
1912,0,0,2,1.0,1.0,0,2.02
1913,0,1,2,1.0,1.0,0,1.91
1914,0,0,2,1.0,0.0,0,1.89
1915,0,0,1,1.0,0.0,0,1.72
1916,0,1,2,1.0,1.0,0,3.22
1917,0,0,6,2.5,2.0,0,2.2
1918,0,0,5,1.0,1.0,0,3.43
1919,0,1,2,1.5,1.0,0,3.64
1920,0,0,2,1.0,1.0,0,1.52
1921,0,0,3,1.0,1.0,0,5.13
1922,0,0,2,1.0,1.0,1,1.4
1923,0,0,2,1.0,1.0,0,4.05
1924,0,0,5,1.0,2.0,0,2.72
1925,0,1,1,1.0,1.0,0,2.71
1926,0,1,1,1.0,1.0,0,2.82
1927,0,0,4,1.0,2.0,0,3.02
1928,0,0,3,1.0,1.0,0,1.67
1929,0,0,6,1.5,2.0,0,3.2
1930,0,0,3,1.0,1.0,0,4.41
1931,0,0,2,1.0,0.0,0,5.61
1932,0,0,4,1.0,2.0,0,6.16
1933,0,0,2,1.0,0.0,0,6.07
1934,14,0,8,3.0,4.0,0,5.81
1935,0,0,2,1.0,1.0,0,1.61
1936,0,0,2,1.0,0.0,0,1.12
1937,1,1,5,1.0,1.0,0,1.85
1938,0,0,4,3.0,2.0,0,2.37
1939,14,1,3,1.0,1.0,1,1.38
1940,14,0,4,1.0,2.0,1,1.42
1941,0,0,3,1.0,2.0,0,3.08
1942,0,0,4,1.5,2.0,0,2.87
1943,15,0,2,1.0,0.0,1,0.69
1944,0,0,4,1.0,1.0,0,6.56
1945,20,1,2,1.0,1.0,0,1.35
1946,0,1,2,1.5,1.0,1,1.59
1947,0,0,6,1.0,2.0,0,1.48
1948,0,0,3,1.0,1.0,0,1.02
1949,14,0,4,1.0,2.0,1,2.96
1950,0,0,4,1.0,1.0,0,3.03
1951,0,1,2,1.0,1.0,0,2.07
1952,14,0,2,1.0,1.0,1,1.51
1953,0,0,2,1.0,1.0,1,1.95
1954,14,1,2,2.0,1.0,0,1.46
1955,0,0,5,1.0,2.0,0,3.76
1956,0,0,4,1.0,1.0,0,2.24
1957,0,0,3,1.0,1.0,0,2.89
1958,14,1,2,1.5,1.0,1,1.74
1959,16,1,2,1.0,1.0,0,5.83
1960,0,0,3,1.0,1.0,1,1.94
1961,0,0,4,1.0,2.0,0,2.25
1962,14,0,2,1.0,1.0,0,5.06
1963,0,1,1,0.5,1.0,0,2.23
1964,0,0,4,1.0,2.0,1,0.45
1965,14,1,2,2.0,1.0,1,3.84
1966,0,0,2,1.0,0.0,0,5.72
1967,0,0,3,1.0,1.0,0,1.88
1968,0,0,2,1.0,0.0,0,1.86
1969,0,0,3,1.0,1.0,0,1.84
1970,0,0,2,1.0,0.0,0,2.23
1971,0,0,3,1.0,1.0,0,1.64
1972,0,0,4,1.0,1.0,0,1.48
1973,0,0,4,1.0,1.0,0,1.52
1974,0,0,3,1.0,2.0,0,3.98
1975,0,0,2,1.0,1.0,0,2.4
1976,0,0,6,1.0,2.0,0,2.19
1977,4,1,1,0.5,1.0,1,1.85
1978,20,1,2,0.5,1.0,1,1.89
1979,22,1,6,0.5,1.0,1,1.98
1980,0,0,5,1.0,2.0,0,3.3
1981,0,1,2,1.0,1.0,0,3.0
1982,0,1,2,1.0,1.0,0,1.13
1983,0,0,5,1.5,3.0,0,0.91
1984,0,0,3,1.0,1.0,0,1.95
1985,0,1,2,1.0,1.0,0,2.53
1986,14,0,6,2.0,4.0,0,2.82
1987,0,0,2,1.0,0.0,0,1.44
1988,0,0,2,1.0,1.0,0,1.35
1989,0,1,2,1.0,1.0,0,1.78
1990,14,0,4,1.0,0.0,0,2.09
1991,0,0,4,1.0,1.0,0,1.97
1992,0,1,2,1.0,1.0,0,3.15
1993,0,0,4,2.0,2.0,0,3.06
1994,0,1,1,1.0,1.0,0,0.36
1995,0,0,3,1.0,2.0,0,4.26
1996,0,0,4,1.0,1.0,0,3.78
1997,0,1,2,1.0,1.0,0,3.2
1998,0,0,2,1.0,0.0,1,0.3
1999,14,1,2,1.0,1.0,1,0.83
2000,14,1,2,1.0,1.0,1,0.78
2001,0,0,3,1.0,1.0,1,3.72
2002,8,0,4,1.0,2.0,0,1.8
2003,0,0,2,1.0,1.0,0,2.52
2004,0,0,4,1.0,1.0,0,1.5
2005,14,1,3,1.5,1.0,0,1.56
2006,0,0,2,1.0,1.0,0,2.42
2007,0,1,2,1.5,1.0,0,3.23
2008,0,0,3,1.0,1.0,0,1.43
2009,1,1,2,1.0,1.0,0,2.34
2010,14,1,4,1.0,1.0,0,2.27
2011,14,0,4,1.0,1.0,0,0.97
2012,14,0,4,0.5,1.0,0,0.96
2013,0,0,5,1.5,2.0,0,2.37
2014,14,0,4,1.0,2.0,0,1.44
2015,0,0,3,1.0,2.0,1,1.56
2016,0,0,3,1.0,1.0,1,1.93
2017,0,0,4,1.5,1.0,0,2.83
2018,0,1,2,1.0,1.0,0,3.18
2019,0,0,2,1.0,1.0,0,1.56
2020,0,1,2,1.5,1.0,0,2.08
2021,0,0,2,1.0,1.0,0,1.1
2022,0,1,2,2.0,1.0,0,2.7
2023,0,0,4,1.0,1.0,0,1.39
2024,0,0,10,2.0,3.0,0,1.87
2025,0,0,2,1.0,1.0,0,1.1
2026,0,2,1,0.0,1.0,0,3.88
2027,0,0,3,1.0,2.0,0,6.09
2028,0,0,2,1.0,1.0,0,6.2
2029,0,1,2,1.0,1.0,0,6.17
2030,0,1,2,1.0,1.0,0,1.61
2031,15,1,3,1.0,2.0,0,2.83
2032,0,1,1,1.0,1.0,0,4.27
2033,0,1,2,1.0,1.0,0,1.77
2034,0,0,4,1.0,1.0,0,1.48
2035,14,1,1,1.0,1.0,0,6.34
2036,0,0,4,1.0,1.0,0,2.61
2037,0,0,4,1.0,1.0,0,2.37
2038,0,0,2,1.0,1.0,0,2.33
2039,0,0,4,1.0,1.0,0,2.31
2040,0,0,2,1.0,0.0,0,2.44
2041,0,0,2,1.0,0.0,0,1.68
2042,0,0,3,1.0,1.0,0,4.29
2043,0,1,2,0.5,1.0,0,2.26
2044,0,1,2,1.0,1.0,0,1.44
2045,0,1,2,1.5,1.0,1,1.2
2046,14,1,1,2.0,1.0,1,0.96
2047,14,0,5,2.5,3.0,0,3.74
2048,0,0,3,1.0,0.0,1,0.58
2049,0,0,6,1.5,2.0,0,3.08
2050,0,0,6,1.5,1.0,0,2.83
2051,0,0,6,1.0,1.0,0,3.19
2052,0,0,6,1.5,1.0,0,3.14
2053,0,0,6,1.5,1.0,0,2.75
2054,0,0,3,1.0,2.0,0,3.3
2055,0,1,2,1.0,1.0,0,1.21
2056,0,0,3,1.0,1.0,0,0.83
2057,14,1,3,1.0,1.0,1,1.74
2058,1,1,2,1.0,1.0,0,2.77
2059,0,1,2,1.0,1.0,0,1.58
2060,0,0,2,1.0,1.0,0,2.38
2061,0,0,2,1.0,0.0,0,1.87
2062,0,0,4,1.0,2.0,0,0.65
2063,0,1,2,1.0,1.0,0,1.55
2064,0,0,4,1.0,1.0,0,1.5
2065,0,0,4,1.0,1.0,0,2.26
2066,0,0,3,1.0,1.0,1,1.85
2067,0,0,2,1.0,0.0,0,0.4
2068,0,0,2,1.0,1.0,0,1.33
2069,0,1,2,1.0,1.0,0,2.43
2070,8,1,4,1.0,1.0,1,1.66
2071,0,0,2,1.0,0.0,0,1.7
2072,0,1,2,1.0,1.0,0,0.14
2073,0,0,4,1.0,2.0,0,0.67
2074,0,0,4,1.0,2.0,0,0.59
2075,0,0,8,3.0,4.0,0,0.65
2076,15,0,8,4.0,4.0,0,1.02
2077,15,0,6,1.5,2.0,0,1.36
2078,0,0,4,1.0,1.0,0,1.48
2079,0,0,5,1.0,2.0,0,0.71
2080,0,2,1,1.0,1.0,0,1.77
2081,0,0,4,1.0,1.0,0,1.58
2082,0,0,6,2.5,3.0,0,0.84
2083,0,1,2,1.0,1.0,0,1.72
2084,0,1,2,1.0,1.0,0,1.73
2085,0,0,5,1.5,2.0,0,6.52
2086,1,1,5,2.0,2.0,0,2.86
2087,0,0,8,2.0,2.0,0,2.71
2088,0,0,4,1.0,1.0,0,0.2
2089,0,0,2,1.0,1.0,0,1.52
2090,0,0,2,1.0,1.0,1,3.26
2091,0,0,2,1.0,1.0,1,1.1
2092,0,0,4,1.0,1.0,0,1.96
2093,0,0,4,1.0,2.0,0,2.58
2094,0,1,2,1.0,1.0,0,1.13
2095,0,0,3,1.0,1.0,0,3.88
2096,6,0,4,2.0,2.0,1,1.42
2097,6,1,2,1.0,1.0,1,1.38
2098,0,0,2,1.0,0.0,0,5.92
2099,0,0,2,1.0,1.0,0,2.16
2100,0,0,2,1.0,0.0,0,2.26
2101,14,1,2,2.0,1.0,0,1.94
2102,0,0,4,1.0,1.0,1,1.38
2103,0,0,4,1.0,1.0,1,1.49
2104,14,1,2,1.0,1.0,1,1.07
2105,0,0,2,1.0,1.0,0,1.89
2106,0,0,2,1.0,1.0,0,2.44
2107,0,0,6,2.0,3.0,0,2.07
2108,0,0,1,1.0,1.0,0,2.21
2109,1,1,1,1.0,1.0,0,4.08
2110,0,0,4,1.0,1.0,0,4.95
2111,0,1,2,1.0,1.0,0,1.97
2112,0,0,6,2.0,2.0,0,2.01
2113,14,0,4,1.0,1.0,0,0.83
2114,0,0,4,1.0,1.0,0,0.86
2115,0,0,5,1.0,1.0,0,0.73
2116,0,0,4,1.0,2.0,0,2.59
2117,0,0,6,1.0,2.0,0,1.13
2118,0,0,6,1.0,2.0,0,1.21
2119,0,1,2,1.0,1.0,0,0.76
2120,0,0,5,2.0,2.0,0,5.97
2121,0,0,3,1.0,1.0,1,1.31
2122,0,0,4,1.0,1.0,0,2.89
2123,0,1,2,1.0,1.0,0,2.95
2124,0,1,1,1.0,1.0,0,2.35
2125,0,0,5,1.0,2.0,0,0.25
2126,0,0,2,1.0,0.0,1,1.23
2127,0,0,2,1.0,0.0,1,1.15
2128,0,0,3,1.0,1.0,0,4.08
2129,0,0,6,1.0,2.0,0,2.07
2130,0,0,2,1.0,0.0,0,2.98
2131,0,0,4,1.0,1.0,0,2.94
2132,0,1,2,1.0,1.0,0,1.52
2133,0,1,3,1.0,1.0,0,1.22
2134,0,0,7,1.0,2.0,0,1.3
2135,0,0,3,1.0,2.0,0,5.57
2136,0,1,2,1.5,1.0,0,3.04
2137,0,1,2,1.0,1.0,0,1.92
2138,0,0,2,1.0,1.0,1,0.94
2139,0,0,4,1.0,1.0,1,0.96
2140,0,0,2,1.0,1.0,1,0.89
2141,0,0,2,1.0,1.0,0,2.71
2142,0,0,4,1.0,1.0,1,0.94
2143,0,0,4,1.0,1.0,0,2.2
2144,0,0,2,1.0,1.0,0,2.12
2145,0,1,1,1.0,1.0,0,2.9
2146,0,0,2,1.5,2.0,0,3.06
2147,0,1,1,1.0,1.0,0,3.97
2148,0,0,2,1.0,1.0,0,2.78
2149,0,1,2,1.0,1.0,0,0.6
2150,0,1,2,1.0,1.0,0,0.65
2151,0,0,4,1.0,1.0,0,1.73
2152,1,1,2,,1.0,0,4.38
2153,0,0,3,1.0,1.0,0,3.59
2154,0,0,4,1.0,1.0,0,1.44
2155,0,1,2,1.0,1.0,0,1.4
2156,0,0,2,1.0,0.0,0,2.16
2157,16,0,2,1.0,1.0,0,0.23
2158,0,0,4,1.0,1.0,1,0.97
2159,0,0,6,1.0,2.0,0,1.1
2160,0,0,4,1.0,1.0,0,1.13
2161,0,0,4,1.5,0.0,0,1.2
2162,0,0,4,1.5,1.0,0,1.27
2163,0,0,8,2.0,3.0,0,1.4
2164,0,0,4,1.0,1.0,0,4.53
2165,0,0,4,1.0,1.0,0,4.63
2166,0,0,6,2.0,3.0,0,1.1
2167,0,0,4,1.0,1.0,0,4.45
2168,0,1,1,1.0,1.0,0,1.93
2169,0,0,3,1.5,1.0,0,1.83
2170,0,1,2,1.0,1.0,0,0.48
2171,0,0,4,2.0,2.0,0,0.32
2172,14,0,4,1.0,2.0,0,0.28
2173,0,1,2,2.0,1.0,0,1.46
2174,0,0,4,1.0,2.0,0,0.23
2175,14,0,4,1.5,2.0,1,1.28
2176,0,0,2,1.0,1.0,1,0.98
2177,0,0,3,1.0,1.0,0,4.74
2178,0,0,5,1.0,2.0,0,1.76
2179,20,1,4,1.0,2.0,0,0.9
2180,14,1,2,1.0,1.0,0,1.13
2181,0,0,6,2.0,4.0,0,3.68
2182,14,1,2,1.0,1.0,0,5.62
2183,14,0,8,2.0,4.0,0,5.52
2184,0,0,2,1.0,1.0,0,1.11
2185,0,0,2,1.0,1.0,0,1.03
2186,0,0,2,1.0,1.0,0,0.97
2187,0,0,2,1.0,1.0,0,2.33
2188,0,0,2,1.0,1.0,0,2.08
2189,0,1,2,1.0,1.0,0,4.39
2190,0,0,2,1.0,1.0,0,1.83
2191,0,1,2,1.0,1.0,0,2.5
2192,1,1,1,1.0,1.0,0,1.41
2193,0,0,6,1.0,2.0,0,1.64
2194,0,0,3,1.0,2.0,0,5.15
2195,14,0,4,2.0,2.0,1,0.99
2196,14,1,2,1.0,1.0,0,1.68
2197,0,0,2,1.0,1.0,0,2.67
2198,0,1,5,1.0,1.0,0,2.4
2199,14,0,2,1.0,1.0,0,5.33
2200,0,0,6,1.0,3.0,0,1.83
2201,0,0,2,1.0,0.0,0,2.31
2202,0,1,2,1.0,1.0,0,1.63
2203,0,0,2,1.0,0.0,0,1.23
2204,0,0,2,1.0,0.0,0,1.31
2205,0,0,4,1.0,1.0,0,1.28
2206,15,0,8,2.0,4.0,0,1.75
2207,0,1,2,1.0,1.0,0,1.92
2208,0,1,2,1.0,1.0,0,2.9
2209,0,1,2,1.0,1.0,0,2.82
2210,15,1,2,1.0,1.0,0,3.07
2211,0,0,4,1.0,2.0,0,2.04
2212,0,1,1,1.0,1.0,1,1.94
2213,0,1,6,1.5,4.0,0,4.32
2214,14,0,5,2.0,3.0,0,4.08
2215,0,0,2,1.0,1.0,0,1.0
2216,0,0,2,1.0,1.0,0,1.57
2217,0,0,2,1.0,1.0,0,2.06
2218,0,1,2,1.0,1.0,0,3.22
2219,0,1,1,1.0,1.0,0,1.51
2220,0,1,2,1.0,1.0,0,1.45
2221,0,0,2,1.0,1.0,1,1.62
2222,14,0,6,2.0,2.0,0,2.16
2223,0,0,2,1.0,1.0,0,1.01
2224,0,0,3,1.0,1.0,0,0.83
2225,14,1,3,1.0,1.0,0,6.05
2226,0,0,2,1.0,1.0,0,2.66
2227,0,0,4,1.0,1.0,0,4.37
2228,14,0,8,4.0,4.0,0,2.04
2229,15,0,2,1.0,1.0,1,2.11
2230,14,1,2,1.0,1.0,0,0.87
2231,14,1,2,1.5,1.0,0,1.12
2232,0,0,2,1.0,1.0,0,1.28
2233,14,0,3,1.0,1.0,0,2.08
2234,8,0,2,1.0,1.0,0,1.03
2235,0,0,2,1.0,1.0,0,2.56
2236,0,1,2,0.5,1.0,0,1.73
2237,0,0,4,1.0,1.0,0,1.38
2238,0,1,2,1.0,1.0,0,1.61
2239,0,0,2,1.0,1.0,0,2.42
2240,14,1,2,0.5,1.0,0,4.18
2241,14,1,1,0.5,1.0,0,4.19
2242,14,1,2,0.5,1.0,0,4.12
2243,0,0,7,1.0,2.0,0,1.98
2244,0,0,4,1.0,1.0,0,1.94
2245,0,0,5,1.0,2.0,0,1.92
2246,14,0,6,2.0,4.0,0,3.98
2247,0,0,4,1.0,2.0,0,2.13
2248,0,0,4,1.0,1.0,0,1.77
2249,0,0,2,0.5,0.0,0,1.76
2250,14,1,2,1.0,1.0,1,1.33
2251,0,0,4,1.0,2.0,0,2.43
2252,0,0,2,1.0,1.0,0,1.27
2253,0,0,4,2.0,2.0,0,2.8
2254,0,0,2,1.0,1.0,1,2.02
2255,0,0,2,1.0,1.0,1,1.99
2256,0,0,4,1.0,0.0,0,2.54
2257,0,0,2,1.0,1.0,0,4.53
2258,0,0,2,1.0,1.0,0,0.51
2259,0,0,3,1.0,1.0,0,3.36
2260,1,1,2,1.0,1.0,0,2.15
2261,0,0,4,1.0,2.0,0,4.16
2262,0,0,4,1.5,2.0,0,2.97
2263,0,1,2,1.5,1.0,1,1.16
2264,0,0,2,1.0,1.0,0,1.89
2265,0,0,2,1.0,0.0,0,1.62
2266,0,0,6,1.0,1.0,0,4.54
2267,0,0,3,1.0,1.0,0,0.35
2268,0,1,1,1.0,1.0,0,1.82
2269,0,1,2,1.0,1.0,0,1.67
2270,0,1,2,1.0,1.0,0,1.8
2271,0,1,2,1.0,1.0,0,1.6
2272,0,1,1,1.0,1.0,0,1.78
2273,0,1,1,1.0,1.0,0,1.75
2274,14,1,2,1.0,1.0,0,1.69
2275,0,0,4,1.0,1.0,0,0.61
2276,0,0,1,1.0,1.0,0,2.63
2277,0,0,4,1.0,1.0,0,1.64
2278,0,0,1,1.0,1.0,0,2.38
2279,0,0,1,1.0,1.0,0,2.62
2280,0,0,2,1.0,1.0,0,1.7
2281,0,1,2,1.0,1.0,0,2.63
2282,0,0,1,1.0,1.0,0,1.79
2283,0,0,5,1.0,1.0,0,1.66
2284,0,0,1,1.0,0.0,0,1.83
2285,0,0,1,1.0,0.0,0,1.94
2286,0,0,1,1.0,1.0,0,1.73
2287,0,0,1,1.0,1.0,0,1.8
2288,0,0,1,1.0,1.0,0,1.78
2289,0,0,1,1.0,1.0,0,1.89
2290,0,0,1,1.0,0.0,0,1.93
2291,0,0,1,1.0,1.0,0,1.96
2292,0,0,1,1.0,1.0,0,1.92
2293,0,0,1,1.0,1.0,0,1.64
2294,14,0,2,1.0,1.0,0,1.59
2295,0,0,1,1.0,1.0,0,1.71
2296,0,0,1,1.0,1.0,0,1.76
2297,14,0,2,1.0,1.0,0,1.86
2298,0,1,2,1.0,1.0,0,1.67
2299,14,0,1,1.0,1.0,0,1.88
2300,0,0,1,1.0,1.0,0,1.83
2301,0,0,2,1.0,1.0,0,1.63
2302,0,0,2,1.0,1.0,0,1.62
2303,0,0,1,1.0,1.0,0,1.65
2304,0,0,1,1.0,1.0,0,2.52
2305,0,0,1,0.5,1.0,0,2.5
2306,0,0,1,1.0,1.0,0,2.58
2307,0,0,1,1.0,1.0,0,2.0
2308,0,0,1,1.0,1.0,0,1.77
2309,0,1,2,1.0,1.0,0,0.28
2310,0,2,4,1.0,1.0,0,0.33
2311,15,1,2,1.0,1.0,0,2.55
2312,0,1,2,2.0,1.0,0,1.72
2313,0,0,1,1.0,1.0,1,1.47
2314,1,0,2,1.0,3.0,0,4.01
2315,12,1,2,1.0,0.0,0,4.03
2316,0,0,2,1.0,1.0,0,0.07
2317,0,0,3,1.0,2.0,0,1.37
2318,0,1,1,1.0,1.0,0,1.31
2319,0,0,4,1.0,1.0,0,1.18
2320,0,0,2,1.0,1.0,0,2.38
2321,0,0,4,1.0,1.0,0,1.07
2322,0,1,2,2.5,1.0,0,0.83
2323,0,1,2,2.0,1.0,0,0.93
2324,0,1,2,1.0,1.0,0,3.21
2325,0,0,4,1.0,2.0,0,0.05
2326,0,0,4,1.0,1.0,0,2.79
2327,0,0,2,1.0,1.0,1,1.97
2328,0,0,3,1.0,1.0,0,3.37
2329,0,0,2,1.0,1.0,1,2.44
2330,0,0,2,1.0,1.0,0,3.79
2331,0,0,2,1.0,1.0,0,2.92
2332,14,0,5,1.0,2.0,1,0.98
2333,0,0,4,1.0,2.0,0,2.65
2334,0,1,1,0.5,1.0,0,2.22
2335,0,1,1,1.0,1.0,0,2.26
2336,14,1,2,1.0,1.0,1,1.92
2337,0,0,4,1.0,1.0,0,1.31
2338,0,0,4,2.0,2.0,0,1.33
2339,0,0,4,1.0,1.0,0,1.37
2340,0,0,2,1.0,1.0,0,1.38
2341,14,1,1,1.0,1.0,0,1.72
2342,14,0,4,1.0,1.0,1,0.82
2343,0,1,2,1.0,1.0,0,1.63
2344,0,0,6,1.0,2.0,0,1.56
2345,0,1,2,1.0,1.0,0,1.76
2346,14,0,4,1.0,2.0,0,7.03
2347,0,1,2,1.0,1.0,0,1.8
2348,0,0,5,1.0,2.0,0,1.78
2349,14,1,2,1.0,1.0,1,1.35
2350,0,0,6,1.0,2.0,0,2.3
2351,0,1,2,1.0,1.0,0,2.25
2352,0,0,4,1.0,1.0,0,0.78
2353,0,1,2,1.0,1.0,0,1.48
2354,0,0,3,1.0,0.0,0,1.18
2355,0,0,2,1.5,1.0,0,1.92
2356,1,1,2,1.0,1.0,0,5.43
2357,0,0,5,2.5,3.0,0,5.5
2358,1,1,2,1.0,1.0,0,5.42
2359,15,0,2,1.0,1.0,0,1.02
2360,0,0,2,1.5,1.0,1,2.02
2361,0,0,4,1.0,2.0,1,1.09
2362,14,1,2,1.0,1.0,1,1.21
2363,14,1,2,1.0,1.0,1,1.22
2364,0,0,4,1.0,2.0,1,1.09
2365,0,0,4,1.0,1.0,0,4.5
2366,0,0,3,1.0,2.0,0,5.17
2367,14,0,3,2.0,2.0,0,6.48
2368,0,0,2,1.5,1.0,0,1.1
2369,14,1,2,1.5,1.0,0,3.18
2370,14,0,2,2.0,1.0,0,5.69
2371,0,0,2,1.0,1.0,1,2.46
2372,0,1,2,1.0,1.0,0,1.55
2373,0,1,2,1.0,1.0,0,0.31
2374,0,1,1,1.0,1.0,0,0.55
2375,14,1,1,2.0,1.0,0,1.5
2376,0,0,2,1.5,1.0,0,1.17
2377,0,0,2,1.0,1.0,0,1.59
2378,0,1,2,1.0,1.0,0,2.45
2379,0,0,2,1.5,1.0,0,2.02
2380,0,0,4,1.0,1.0,0,1.46
2381,14,1,2,1.0,1.0,0,3.94
2382,0,0,4,1.0,1.0,0,1.42
2383,0,0,2,1.0,1.0,0,4.71
2384,0,0,3,2.5,2.0,1,5.64
2385,0,0,4,1.0,2.0,0,0.76
2386,0,0,4,1.0,2.0,0,2.25
2387,0,1,4,1.0,1.0,0,2.18
2388,0,0,6,1.5,2.0,0,2.98
2389,0,0,2,1.0,0.0,0,1.69
2390,0,0,5,1.0,3.0,1,1.07
2391,0,0,4,2.0,2.0,0,1.93
2392,0,1,1,1.5,1.0,0,2.95
2393,0,1,1,1.5,1.0,0,2.9
2394,14,1,2,1.0,1.0,0,5.1
2395,14,1,2,1.0,1.0,0,5.06
2396,0,0,4,1.0,1.0,0,0.98
2397,0,0,3,1.0,1.0,0,1.63
2398,0,2,1,1.0,1.0,0,1.63
2399,0,0,3,1.0,1.0,0,1.89
2400,1,1,2,1.0,2.0,1,2.24
2401,0,1,1,1.0,1.0,1,2.15
2402,0,1,2,1.0,1.0,0,1.26
2403,14,1,2,1.0,1.0,0,6.91
2404,14,1,2,1.0,1.0,0,1.91
2405,0,0,4,2.0,2.0,1,1.83
2406,0,1,3,1.5,1.0,0,2.86
2407,0,1,2,1.5,1.0,0,2.68
2408,0,1,2,1.5,1.0,0,2.72
2409,0,0,2,1.0,1.0,0,0.73
2410,14,1,2,1.0,1.0,0,3.54
2411,14,0,7,1.5,2.0,1,1.38
2412,0,0,4,1.5,2.0,0,4.18
2413,0,0,2,1.0,1.0,0,4.45
2414,0,0,2,1.0,1.0,0,2.83
2415,0,0,4,1.0,2.0,0,3.25
2416,0,0,3,1.0,1.0,0,1.66
2417,0,0,2,1.0,1.0,0,1.34
2418,14,0,4,1.0,2.0,1,1.86
2419,0,0,8,2.0,3.0,1,0.61
2420,0,0,2,1.5,1.0,0,6.91
2421,0,0,6,1.0,2.0,0,3.1
2422,0,0,4,1.0,1.0,0,2.43
2423,0,0,6,3.5,3.0,1,1.45
2424,0,1,1,1.0,1.0,0,4.93
2425,14,0,3,1.0,0.0,0,5.94
2426,0,0,7,1.0,3.0,0,2.11
2427,0,0,1,1.0,0.0,0,1.06
2428,0,0,2,1.0,0.0,0,1.3
2429,0,0,2,1.0,0.0,0,5.14
2430,14,0,5,1.0,2.0,0,4.0
2431,0,0,2,1.0,1.0,0,1.81
2432,0,0,2,1.0,1.0,0,1.95
2433,14,1,2,1.0,1.0,1,7.75
2434,14,1,2,1.0,1.0,0,5.64
2435,0,1,2,1.0,1.0,0,4.82
2436,0,0,2,1.0,1.0,0,1.86
2437,14,1,3,1.0,1.0,0,1.34
2438,0,1,2,1.0,1.0,0,1.2
2439,0,0,4,1.0,1.0,0,3.24
2440,14,0,2,1.0,1.0,1,1.43
2441,0,0,4,1.0,2.0,0,3.28
2442,0,0,4,1.0,1.0,0,2.27
2443,0,1,5,1.0,1.0,0,2.02
2444,17,0,3,1.0,1.0,0,1.82
2445,0,0,2,1.0,0.0,0,1.33
2446,14,0,6,1.0,4.0,1,1.12
2447,0,0,2,1.0,0.0,1,0.4
2448,0,1,2,1.0,1.0,0,1.78
2449,8,1,2,1.0,1.0,0,1.33
2450,0,0,4,1.0,2.0,0,1.27
2451,0,0,6,1.0,1.0,0,3.58
2452,14,0,10,1.0,4.0,0,3.9
2453,1,1,2,8.0,1.0,0,4.07
2454,0,1,2,1.0,1.0,0,1.27
2455,14,0,4,1.0,2.0,1,0.96
2456,0,1,2,1.0,1.0,0,2.25
2457,0,0,2,1.0,1.0,0,5.04
2458,0,0,3,1.0,2.0,0,4.15
2459,0,1,4,1.5,1.0,0,0.37
2460,0,1,6,1.5,1.0,0,0.5
2461,0,0,10,1.5,2.0,0,0.49
2462,0,1,6,1.5,1.0,0,0.51
2463,0,1,4,1.5,1.0,0,0.49
2464,0,0,2,1.0,1.0,0,3.12
2465,14,1,2,1.0,1.0,1,2.9
2466,0,1,2,1.0,1.0,0,1.24
2467,0,1,2,1.0,1.0,0,3.9
2468,0,1,2,2.0,1.0,0,4.26
2469,8,0,2,1.0,0.0,0,2.22
